symbol,decision_time,as_of_time,side,weight,max_hold_bars,metadata
ADA-PERP,2026-03-19T12:01:00+00:00,2026-03-19T12:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -103.16875460574693, ""funding_pressure_bps"": -1.5977999999999999, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-03-20T04:01:00+00:00,2026-03-20T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -15.92694839668729, ""funding_pressure_bps"": -2.1232, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-03-20T08:01:00+00:00,2026-03-20T08:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -55.26897568165046, ""funding_pressure_bps"": -1.9462, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-03-20T12:01:00+00:00,2026-03-20T12:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -13.195513525400271, ""funding_pressure_bps"": -1.6782000000000001, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-03-21T08:01:00+00:00,2026-03-21T08:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -34.865293185419866, ""funding_pressure_bps"": -1.5106000000000002, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-03-21T08:01:00+00:00,2026-03-21T08:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -33.87278885961686, ""funding_pressure_bps"": -1.1465, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-03-22T08:01:00+00:00,2026-03-22T08:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -27.216174183514184, ""funding_pressure_bps"": -4.4338, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-03-22T08:01:00+00:00,2026-03-22T08:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -81.48631029986974, ""funding_pressure_bps"": -2.2394, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-03-23T04:01:00+00:00,2026-03-23T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -15.910898965791898, ""funding_pressure_bps"": -10.5077, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-03-23T08:01:00+00:00,2026-03-23T08:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -42.95154185022021, ""funding_pressure_bps"": -3.4234, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
BTC-PERP,2026-03-23T08:01:00+00:00,2026-03-23T08:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -71.60029419203352, ""funding_pressure_bps"": -1.1441999999999999, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-03-23T08:01:00+00:00,2026-03-23T08:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -107.6533600530516, ""funding_pressure_bps"": -1.1196000000000002, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-03-24T08:01:00+00:00,2026-03-24T08:00:00+00:00,short,0.2,120,"{""entry_return_extension_bps"": 179.57474936653117, ""funding_pressure_bps"": 3.8051000000000004, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-03-24T12:01:00+00:00,2026-03-24T12:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -60.35458317615983, ""funding_pressure_bps"": -2.9303, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-03-25T04:01:00+00:00,2026-03-25T04:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 22.112245972412126, ""funding_pressure_bps"": 1.3621, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-03-25T08:01:00+00:00,2026-03-25T08:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 40.998881848677286, ""funding_pressure_bps"": 2.3578, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-03-25T12:01:00+00:00,2026-03-25T12:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 23.42668512405499, ""funding_pressure_bps"": 2.4966000000000004, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
BTC-PERP,2026-03-25T12:01:00+00:00,2026-03-25T12:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 41.6520095132511, ""funding_pressure_bps"": 1.4344, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
BTC-PERP,2026-03-26T08:01:00+00:00,2026-03-26T08:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 14.123365020370926, ""funding_pressure_bps"": 1.3609, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-03-27T08:01:00+00:00,2026-03-27T08:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 51.3022888713488, ""funding_pressure_bps"": 1.4107, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-03-27T12:01:00+00:00,2026-03-27T12:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -88.04754567466433, ""funding_pressure_bps"": -1.3532, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-03-28T04:01:00+00:00,2026-03-28T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -54.24554411601834, ""funding_pressure_bps"": -3.9271, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-03-28T04:01:00+00:00,2026-03-28T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -10.00030151662834, ""funding_pressure_bps"": -3.6687, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-03-28T04:01:00+00:00,2026-03-28T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -48.80032533550293, ""funding_pressure_bps"": -2.7345, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-03-28T04:01:00+00:00,2026-03-28T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -16.41651031895064, ""funding_pressure_bps"": -1.3803999999999996, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-03-29T08:01:00+00:00,2026-03-29T08:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -16.306563391764726, ""funding_pressure_bps"": -3.4892000000000003, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
BTC-PERP,2026-03-29T08:01:00+00:00,2026-03-29T08:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -20.204471044251715, ""funding_pressure_bps"": -2.5386, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-03-29T08:01:00+00:00,2026-03-29T08:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -8.217891523834009, ""funding_pressure_bps"": -1.7412999999999998, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-03-30T16:01:00+00:00,2026-03-30T16:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -44.088176352704565, ""funding_pressure_bps"": -2.6979, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-03-31T12:01:00+00:00,2026-03-31T12:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 92.59259259259301, ""funding_pressure_bps"": 3.9926000000000004, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-04-01T04:01:00+00:00,2026-04-01T04:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 64.24216027874463, ""funding_pressure_bps"": 1.4521, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-04-01T08:01:00+00:00,2026-04-01T08:00:00+00:00,short,0.2,120,"{""entry_return_extension_bps"": 155.88202310193867, ""funding_pressure_bps"": 3.8995, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-04-02T12:01:00+00:00,2026-04-02T12:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -49.311741287197954, ""funding_pressure_bps"": -1.3375, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-04-04T04:01:00+00:00,2026-04-04T04:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 77.61437908496704, ""funding_pressure_bps"": 3.3085999999999998, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-04-04T08:01:00+00:00,2026-04-04T08:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 25.249752991545193, ""funding_pressure_bps"": 2.9472, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-04-04T16:01:00+00:00,2026-04-04T16:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 45.10045100450944, ""funding_pressure_bps"": 4.9363, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
BTC-PERP,2026-04-05T04:01:00+00:00,2026-04-05T04:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 8.097322962397069, ""funding_pressure_bps"": 1.2285000000000001, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-04-05T16:01:00+00:00,2026-04-05T16:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 70.33512618949133, ""funding_pressure_bps"": 4.9363, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-04-05T16:01:00+00:00,2026-04-05T16:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 75.02051342163973, ""funding_pressure_bps"": 1.7163000000000002, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-04-06T04:01:00+00:00,2026-04-06T04:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 82.41758241758212, ""funding_pressure_bps"": 3.6799, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
BTC-PERP,2026-04-06T16:01:00+00:00,2026-04-06T16:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 74.43171257774938, ""funding_pressure_bps"": 2.0725, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-04-06T16:01:00+00:00,2026-04-06T16:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 49.795286046254716, ""funding_pressure_bps"": 1.5606000000000002, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-04-06T16:01:00+00:00,2026-04-06T16:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 51.998700032498405, ""funding_pressure_bps"": 1.3224, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-04-07T04:01:00+00:00,2026-04-07T04:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 46.87857306197252, ""funding_pressure_bps"": 2.876, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
BTC-PERP,2026-04-07T04:01:00+00:00,2026-04-07T04:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 55.03875968992267, ""funding_pressure_bps"": 1.4614, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-04-07T08:01:00+00:00,2026-04-07T08:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 12.16141514648994, ""funding_pressure_bps"": 1.5329, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-04-08T08:01:00+00:00,2026-04-08T08:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 26.010621003575984, ""funding_pressure_bps"": 3.8846000000000003, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-04-09T08:01:00+00:00,2026-04-09T08:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 36.072144288576965, ""funding_pressure_bps"": 3.0204, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-04-09T16:01:00+00:00,2026-04-09T16:00:00+00:00,short,0.2,120,"{""entry_return_extension_bps"": 247.90026671350773, ""funding_pressure_bps"": 2.4372000000000003, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-04-10T04:01:00+00:00,2026-04-10T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -32.44210761830124, ""funding_pressure_bps"": -1.6877, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-04-10T16:01:00+00:00,2026-04-10T16:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 59.453032104637145, ""funding_pressure_bps"": 2.3859, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-04-11T04:01:00+00:00,2026-04-11T04:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 10.69404341781599, ""funding_pressure_bps"": 1.6156, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-04-11T08:01:00+00:00,2026-04-11T08:00:00+00:00,short,0.2,480,"{""entry_return_extension_bps"": 22.256843979522323, ""funding_pressure_bps"": 1.4903, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
BTC-PERP,2026-04-12T04:01:00+00:00,2026-04-12T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -8.446877517483964, ""funding_pressure_bps"": -3.0358, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-04-12T08:01:00+00:00,2026-04-12T08:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -61.779242174629935, ""funding_pressure_bps"": -3.2549, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ETH-PERP,2026-04-12T12:01:00+00:00,2026-04-12T12:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -40.91024157384493, ""funding_pressure_bps"": -1.2827, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-04-12T16:01:00+00:00,2026-04-12T16:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -17.191977077362086, ""funding_pressure_bps"": -2.0055, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
ADA-PERP,2026-04-13T04:01:00+00:00,2026-04-13T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -8.396305625525402, ""funding_pressure_bps"": -7.5586, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
DOGE-PERP,2026-04-13T04:01:00+00:00,2026-04-13T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -26.261078892658716, ""funding_pressure_bps"": -2.0475, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
BTC-PERP,2026-04-13T04:01:00+00:00,2026-04-13T04:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -33.267024062398896, ""funding_pressure_bps"": -1.9122000000000001, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
LINK-PERP,2026-04-13T08:01:00+00:00,2026-04-13T08:00:00+00:00,long,0.2,720,"{""entry_return_extension_bps"": -25.15148050760252, ""funding_pressure_bps"": -1.5322, ""signal_family"": ""crypto_perp_funding_crowding_reversal_stateful_rebalance"", ""state_mode"": ""suppress_until_exit""}"
